t,angle,iteration,phase angle
6.03985,80,626,10395.66298
6.05282,68,627,10417.32806
6.06079,57,628,10430.64115
6.07276,46,629,10450.63584
6.08074,36,630,10463.96563
6.09371,25,631,10485.63072
6.10169,14,632,10498.96051
6.11365,3,633,10518.9385
6.12163,1,634,10532.26829
6.13462,8,635,10553.96678
6.14258,18,636,10567.26317
6.15454,30,637,10587.24115
6.16654,41,638,10607.28595
6.17549,52,639,10622.23603
6.18746,63,640,10642.23072
6.19544,75,641,10655.56051
6.2084,86,642,10677.2089
6.21638,90,643,10690.53869
6.22835,91,644,10710.53338
6.23635,91,645,10723.89658
6.24932,91,647,10745.56166
6.25727,81,648,10758.84134
6.26924,70,649,10778.83603
6.27722,58,650,10792.16582
6.2902,48,651,10813.84762
6.29816,37,652,10827.144
6.31013,26,654,10847.13869
6.31911,15,655,10862.13888
6.33107,5,656,10882.11686
6.33905,1,657,10895.44666
6.35105,6,658,10915.49146
6.36,16,659,10930.44154
6.37196,28,661,10950.41952
6.37994,39,662,10963.74931
6.39191,50,663,10983.744
6.40091,61,664,10998.7776
6.41285,73,665,11018.72218
6.42083,83,666,11032.05197
6.4328,91,668,11052.04666
6.4418,90,669,11067.08026
6.45374,91,670,11087.02483
6.46172,91,671,11100.35462
6.47469,82,672,11122.01971
6.48267,71,673,11135.3495
6.49463,60,675,11155.32749
6.50261,49,676,11168.65728
6.51558,38,677,11190.32237
6.52359,28,678,11203.70227
6.53553,17,679,11223.64685
6.5435,6,680,11236.95994
6.55649,1,681,11258.65843
6.56445,2,682,11271.95482
6.57642,14,683,11291.9495
6.58539,25,684,11306.93299
6.59736,36,685,11326.92768
6.60534,47,686,11340.25747
6.61731,58,687,11360.25216
6.62628,70,688,11375.23565
6.63827,81,689,11395.26374
6.64623,92,690,11408.56013
6.6582,91,691,11428.55482
6.66717,90,692,11443.5383
6.67918,91,693,11463.59981
6.68712,83,694,11476.86278
6.69909,73,695,11496.85747
6.70809,63,696,11511.89107
6.72003,52,697,11531.83565
6.72801,41,698,11545.16544
6.74098,30,699,11566.83053
6.74898,19,700,11580.19373
6.76092,8,701,11600.1383
6.7689,0,702,11613.4681
6.78187,2,703,11635.13318
6.78987,14,704,11648.49638
6.80181,25,705,11668.44096
6.81378,36,706,11688.43565
6.82276,47,707,11703.43584
6.83475,58,708,11723.46394
6.84271,70,709,11736.76032
6.85467,81,710,11756.7383
6.86368,92,711,11771.78861
6.87562,91,712,11791.73318
6.88359,90,713,11805.04627
6.89656,91,714,11826.71136
6.90456,83,715,11840.07456
6.91651,73,717,11860.03584
6.92449,62,718,11873.36563
6.93746,51,719,11895.03072
6.94545,40,720,11908.37722
6.9574,29,721,11928.3385
6.96538,18,722,11941.66829
6.97837,8,724,11963.36678
6.98635,0,725,11976.69658
6.99829,1,726,11996.64115
7.00627,12,727,12009.97094
7.01926,23,728,12031.66944
7.02724,35,729,12044.99923
7.03918,46,730,12064.94381
7.04816,57,731,12079.944
7.06015,68,732,12099.9721
7.06813,79,733,12113.30189
7.08007,91,734,12133.24646
7.08905,91,735,12148.24666
7.10101,91,736,12168.22464
7.10899,91,737,12181.55443
7.12096,87,738,12201.54912
7.12994,76,739,12216.54931
7.14192,65,740,12236.5607
7.14988,54,741,12249.85709
7.16185,44,742,12269.85178
7.17083,33,743,12284.85197
7.18282,22,744,12304.88006
7.19077,11,745,12318.15974
7.20374,0,746,12339.82483
7.21175,0,747,12353.20474
7.22371,9,748,12373.18272
7.23166,20,749,12386.4624
7.24463,31,751,12408.12749
7.25261,42,752,12421.45728
7.26458,53,753,12441.45197
7.27255,65,754,12454.76506
7.28555,76,755,12476.48026
7.2935,87,756,12489.75994
7.30547,90,758,12509.75462
7.31344,91,759,12523.06771
7.32641,91,760,12544.7328
7.33439,90,761,12558.06259
7.34636,78,762,12578.05728
7.35434,66,763,12591.38707
7.3673,56,765,12613.03546
7.37531,45,766,12626.41536
7.38725,34,767,12646.35994
7.39622,23,768,12661.34342
7.40819,13,769,12681.33811
7.41617,2,770,12694.6679
7.42814,0,772,12714.66259
7.43712,9,773,12729.66278
7.44908,20,774,12749.64077
7.46105,32,775,12769.63546
7.46903,43,776,12782.96525
7.482,54,777,12804.63034
7.48997,65,778,12817.94342
7.50194,76,779,12837.93811
7.51092,88,780,12852.9383
7.52292,90,781,12872.9831
7.53089,91,782,12886.29619
7.54283,91,783,12906.24077
7.55181,90,784,12921.24096
7.5638,78,785,12941.26906
7.57178,66,786,12954.59885
7.58372,56,787,12974.54342
7.5927,45,788,12989.54362
7.60467,34,789,13009.5383
7.61265,23,790,13022.8681
7.62561,13,791,13044.51648
7.63359,2,792,13057.84627
7.64556,0,793,13077.84096
7.65354,8,794,13091.17075
7.6665,18,795,13112.81914
7.67448,29,796,13126.14893
7.68645,41,797,13146.14362
7.69443,52,798,13159.47341
7.70739,63,799,13181.12179
7.71537,74,800,13194.45158
7.72734,86,802,13214.44627
7.73532,90,803,13227.77606
7.74828,91,804,13249.42445
7.75626,91,805,13262.75424
7.76825,91,806,13282.78234
7.77621,80,807,13296.07872
7.78917,69,809,13317.7271
7.79717,57,810,13331.0903
7.80912,47,811,13351.05158
7.8181,36,812,13366.05178
7.83007,25,813,13386.04646
7.83806,14,814,13399.39296
7.85001,4,815,13419.35424
7.85899,1,816,13434.35443
7.87096,6,817,13454.34912
7.87896,17,818,13467.71232
7.8909,28,819,13487.6569
7.89988,39,820,13502.65709
7.91185,50,821,13522.65178
7.91985,61,822,13536.01498
7.93279,73,823,13557.62995
7.94077,84,824,13570.95974
7.95274,91,825,13590.95443
7.96074,90,826,13604.31763
7.97368,91,827,13625.93261
7.98166,91,828,13639.2624
7.99365,82,830,13659.2905
8.00164,72,831,13672.63699
8.01457,61,832,13694.23526
8.02255,50,833,13707.56506
8.03454,39,834,13727.59315
8.0425,28,835,13740.88954
8.05546,18,836,13762.53792
8.06344,7,837,13775.86771
8.07544,1,838,13795.91251
8.08339,2,839,13809.19219
8.09635,14,840,13830.84058
8.10436,25,841,13844.22048
8.11633,36,843,13864.21517
8.12926,47,844,13885.81344
8.13724,59,845,13899.14323
8.14921,70,846,13919.13792
8.15719,81,847,13932.46771
8.17016,92,848,13954.1328
8.17813,91,849,13967.44589
8.1901,90,850,13987.44058
8.19808,91,851,14000.77037
8.21105,84,852,14022.43546
8.21902,74,853,14035.74854
8.23099,64,854,14055.74323
8.23997,52,855,14070.74342
8.25194,42,856,14090.73811
8.25995,31,857,14104.11802
8.27191,20,858,14124.096
8.28086,9,859,14139.04608
8.29283,0,860,14159.04077
8.30083,1,861,14172.40397
8.31377,10,862,14194.01894
8.32175,22,863,14207.34874
8.33372,33,865,14227.34342
8.3417,44,866,14240.67322
8.35466,55,867,14262.3216
8.36264,67,868,14275.65139
8.37461,78,869,14295.64608
8.38259,89,870,14308.97587
8.39555,91,872,14330.62426
8.40353,91,873,14343.95405
8.4155,91,874,14363.94874
8.42348,88,875,14377.27853
8.43644,76,876,14398.92691
8.44442,65,877,14412.2567
8.45642,54,878,14432.3015
8.4644,44,879,14445.6313
8.47733,33,880,14467.22957
8.48531,22,881,14480.55936
8.49728,11,882,14500.55405
8.50526,0,883,14513.88384
8.51822,0,884,14535.53222
8.5262,9,885,14548.86202
8.53817,20,886,14568.8567
8.54715,32,887,14583.8569
8.55911,43,888,14603.83488
8.56709,54,889,14617.16467
8.57906,65,890,14637.15936
8.58804,76,891,14652.15955
8.60001,88,893,14672.15424
8.60799,90,894,14685.48403
8.62095,91,895,14707.13242
8.62893,91,896,14720.46221
8.6409,89,897,14740.4569
8.64888,77,898,14753.78669
8.66184,66,900,14775.43507
8.66982,55,901,14788.76486
8.68179,44,902,14808.75955
8.68977,34,903,14822.08934
8.70273,23,904,14843.73773
8.71071,12,905,14857.06752
8.72268,1,906,14877.06221
8.73068,0,907,14890.42541
8.74362,10,908,14912.04038
8.75559,23,909,14932.03507
8.76357,34,910,14945.36486
8.77653,45,911,14967.01325
8.78451,56,912,14980.34304
8.79648,67,913,15000.33773
8.80446,79,914,15013.66752
8.81743,90,915,15035.33261
8.8254,91,916,15048.6457
8.83737,91,917,15068.64038
8.84535,91,918,15081.97018
8.85835,87,919,15103.68538
8.86629,76,920,15116.94835
8.87826,65,921,15136.94304
8.88624,54,922,15150.27283
8.89921,43,923,15171.93792
8.90718,32,924,15185.25101
8.91915,22,925,15205.2457
8.92813,11,926,15220.24589
8.9401,0,927,15240.24058
8.94808,0,928,15253.57037
8.96007,9,930,15273.59846
8.96902,20,931,15288.54854
8.98099,31,932,15308.54323
8.98897,42,933,15321.87302
9.00093,53,934,15341.85101
9.00991,65,935,15356.8512
9.02188,76,937,15376.84589
9.02986,87,938,15390.17568
9.04282,90,939,15411.82406
9.05082,91,940,15425.18726
9.06277,91,941,15445.14854
9.07075,91,942,15458.47834
9.08371,80,943,15480.12672
9.09171,69,944,15493.48992
9.10366,58,945,15513.4512
9.11164,47,946,15526.78099
9.12462,36,947,15548.46278
9.13258,26,948,15561.75917
9.14455,15,949,15581.75386
9.15253,4,950,15595.08365
9.16551,1,951,15616.76544
9.17347,6,952,15630.06182
9.18544,17,953,15650.05651
9.19442,28,954,15665.0567
9.20641,39,955,15685.0848
9.21436,51,956,15698.36448
9.22633,62,957,15718.35917
9.23531,73,958,15733.35936
