t,angle,iteration,phase angle
7.15836,59,747,5141.17848
7.16634,65,748,5148.01862
7.17829,70,749,5158.26168
7.18726,76,750,5165.9504
7.19923,81,752,5176.21061
7.20721,87,753,5183.05074
7.22018,91,754,5194.16811
7.22816,91,755,5201.00825
7.24012,91,756,5211.25988
7.2481,91,757,5218.10002
7.26107,91,759,5229.21738
7.26904,91,760,5236.04895
7.28101,91,761,5246.30915
7.29423,91,762,5257.64081
7.30202,85,763,5264.31808
7.31392,79,764,5274.51829
7.32204,74,765,5281.47843
7.33484,68,766,5292.45008
7.34323,62,767,5299.64165
7.35545,56,769,5310.11614
7.36328,51,770,5316.82771
7.37567,45,771,5327.44792
7.38414,40,772,5334.70806
7.39643,34,773,5345.24256
7.40461,28,774,5352.25413
7.41623,23,776,5362.21433
7.42499,17,777,5369.72305
7.43686,11,778,5379.89754
7.44484,5,779,5386.73768
7.45716,0,780,5397.29789
7.46605,0,781,5404.91804
7.47839,5,782,5415.49539
7.48657,11,783,5422.50696
7.49838,16,784,5432.63002
7.50702,22,785,5440.03588
7.51915,27,786,5450.43324
7.52667,33,787,5456.87908
7.53974,38,788,5468.08216
7.54757,44,789,5474.79372
7.56039,49,791,5485.78251
7.56845,55,792,5492.69122
7.58072,60,793,5503.20858
7.58832,66,794,5509.72299
7.60121,71,795,5520.77178
7.60936,77,796,5527.75764
7.62166,82,797,5538.30071
7.6299,88,798,5545.36371
7.64217,90,799,5555.88106
7.65037,91,800,5562.90977
7.66261,91,801,5573.40141
7.67055,91,802,5580.20726
7.68335,91,803,5591.17891
7.69139,91,804,5598.07047
7.7036,91,805,5608.5364
7.71177,91,806,5615.53939
7.72407,85,807,5626.08246
7.73251,79,808,5633.31689
7.74457,73,809,5643.65424
7.75276,67,810,5650.67438
7.76469,61,811,5660.9003
7.77323,56,812,5668.22045
7.78547,50,813,5678.71209
7.79324,45,814,5685.37222
7.80605,39,815,5696.35244
7.81446,33,816,5703.56115
7.82586,28,818,5713.33278
7.83465,22,819,5720.86722
7.84649,16,820,5731.01599
7.85449,11,821,5737.87327
7.86747,5,822,5748.99921
7.87538,0,823,5755.77934
7.88688,2,825,5765.63668
7.8961,8,826,5773.5397
7.90837,13,827,5784.05705
7.91654,19,828,5791.06005
7.9289,24,829,5801.65455
7.94118,30,830,5812.18047
7.94933,35,831,5819.16632
7.961,41,832,5829.16938
7.96983,46,833,5836.7381
7.98205,52,834,5847.2126
7.99043,57,835,5854.3956
8.00261,63,836,5864.83581
8.01055,68,837,5871.64166
8.023,74,838,5882.3133
8.03125,79,839,5889.38487
8.04359,85,840,5899.96223
8.05175,90,841,5906.95665
8.06406,91,842,5917.50829
8.07249,91,843,5924.73415
