t,angle,iteration
9.99918,29,974

10.00718,38,975

10.01918,48,976

10.02709,57,977

10.03919,67,978

10.04719,77,979

10.05894,86,980

10.06691,90,981

10.07918,91,982

10.08729,91,983

10.09928,91,984

10.10728,85,985

10.11927,76,986

10.12728,67,987

10.14291,58,988

10.15091,49,989

10.16303,39,990

10.17128,30,991

10.18327,21,992

10.19129,12,993

10.20328,2,994

10.21129,0,995

10.22385,4,996

10.23217,14,997

10.2447,23,998

10.25232,32,999

10.26431,42,1000

10.27265,52,1001

10.28435,61,1002

10.29269,71,1003

10.30465,80,1004

10.31232,90,1005

10.32458,91,1006

10.33259,91,1007

10.34436,91,1008

10.35258,91,1009

10.36836,83,1010

10.37632,73,1011

10.38832,64,1012

10.40053,54,1013

10.40858,45,1014

10.42055,36,1015

10.42857,27,1016

10.44056,18,1017

10.44859,8,1018

10.46055,0,1019

10.4685,1,1020

10.48037,10,1021

10.48837,21,1022

10.50032,30,1023

10.5086,39,1024

10.52069,49,1025

10.52832,58,1026

10.54068,68,1027

10.55232,78,1028

10.56433,87,1029

10.5726,90,1030

10.58468,91,1031

10.59235,91,1032

10.6047,91,1033

10.6127,82,1034

10.6247,73,1035

10.6327,64,1036

10.64468,54,1037

10.65258,45,1038

10.66459,36,1039

10.67259,27,1040

10.68457,18,1041

10.69259,8,1042

10.70454,0,1043

10.71249,0,1044

10.72833,8,1045

10.73632,18,1046

10.74858,28,1047

10.75657,37,1048

10.76857,47,1049

10.77664,56,1050

10.78868,66,1051

10.79669,75,1052

10.80869,85,1053

10.81671,90,1054

10.82869,90,1055

10.83664,91,1056

10.84869,91,1057

10.85667,84,1058

10.8693,75,1059

10.87766,67,1060

10.88968,58,1061

10.89768,48,1062

10.90966,39,1063

10.91765,30,1064

10.9333,21,1065

10.94132,11,1066

10.95348,2,1067

10.96158,0,1068

10.97357,5,1069

10.98158,15,1070

10.99359,23,1071

11.00159,33,1072

11.01358,43,1073

11.02157,52,1074

11.03359,62,1075

11.04159,72,1076

11.05331,81,1077

11.06551,91,1078

11.07368,91,1079

11.0856,90,1080

11.09367,91,1081

11.1093,91,1082

11.11735,81,1083

11.12963,72,1084

11.13767,62,1085

11.14969,53,1086

11.15768,44,1087

11.16958,35,1088

11.17759,25,1089

11.18959,16,1090

11.19757,7,1091

11.20958,0,1092

11.21758,1,1093

11.22959,9,1094

11.23758,20,1095

11.24958,29,1096

11.25734,38,1097

11.26931,48,1098

11.2773,58,1099

11.29353,67,1100

11.3013,77,1101

11.31364,87,1102

11.32168,90,1103

11.33367,91,1104

11.34168,91,1105

11.35364,91,1106

11.36168,83,1107

11.37367,74,1108

11.38168,65,1109

11.39367,55,1110

11.40158,46,1111

11.41357,37,1112

11.42158,28,1113

11.43357,18,1114

11.44531,9,1115

11.45731,0,1116

11.46536,0,1117

11.47758,8,1118

11.48531,16,1119

11.49758,26,1120

11.5055,36,1121

11.51757,45,1122

11.52557,55,1123

11.53758,65,1124

11.54556,74,1125

11.55757,84,1126

11.56553,92,1127

11.57757,90,1128

11.58558,91,1129

11.59735,91,1130

11.60535,86,1131

11.6213,76,1132

11.62931,67,1133

11.6413,58,1134

11.6496,50,1135

11.6613,40,1136

11.66965,30,1137

11.68162,22,1138

11.68968,12,1139

11.70166,3,1140

11.70968,1,1141

11.72168,6,1142

11.73362,15,1143

11.74167,24,1144

11.75361,34,1145

11.76169,44,1146

11.77359,53,1147

11.78168,63,1148

11.7973,72,1149

11.80545,82,1150

11.81768,91,1151

11.82567,91,1152

11.83734,90,1153

11.8453,91,1154

11.8573,86,1155

11.8653,77,1156

11.8773,68,1157

11.88561,59,1158

11.8976,50,1159

11.9053,41,1160

11.91766,31,1161

11.92563,22,1162

11.93768,13,1163

11.94564,3,1164

11.9613,1,1165

11.9693,2,1166

11.98154,13,1167

11.98967,22,1168

12.00167,31,1169

12.00968,41,1170

12.02168,51,1171

12.02967,60,1172

12.04158,70,1173

12.04931,79,1174

12.06131,89,1175

12.06967,91,1176

12.08168,91,1177

12.08967,91,1178

12.10168,90,1179

12.10968,81,1180

12.12158,71,1181

12.13331,62,1182

12.14531,52,1183

12.15348,44,1184

12.16554,35,1185

12.17357,25,1186

12.18558,16,1187

12.19358,7,1188

12.20693,0,1189

12.215,1,1190

12.22731,11,1191

12.23538,21,1192

12.24758,30,1193

12.25558,39,1194

12.26735,49,1195

12.27535,58,1196

12.28735,68,1197

12.29531,78,1198

12.30763,87,1199

12.31569,90,1200

12.32734,91,1201

12.33962,91,1202

12.34769,91,1203

12.35959,83,1204

12.36762,74,1205

12.37931,64,1206

12.39131,55,1207

12.40351,45,1208

12.41158,36,1209

12.42368,28,1210

12.43168,18,1211

12.44367,8,1212

12.45158,0,1213

12.46358,0,1214

12.4716,9,1215

12.48358,19,1216

12.49131,29,1217

12.50359,38,1218

12.51159,47,1219

12.52359,57,1220

12.53159,66,1221

12.54359,76,1222

12.55158,86,1223

12.56731,90,1224

12.57536,90,1225

12.5876,91,1226

12.59534,91,1227

12.60769,83,1228

12.61568,74,1229

12.62768,65,1230

12.63567,56,1231

12.64767,46,1232

12.65568,37,1233

12.66767,28,1234

12.67569,19,1235

12.68764,9,1236

12.69563,0,1237

12.7076,0,1238

12.71569,5,1239

12.73131,15,1240

12.73931,23,1241

12.75154,33,1242

12.75968,43,1243

12.77168,52,1244

12.77967,61,1245

12.79167,71,1246

12.79969,81,1247

12.81167,90,1248

12.81969,91,1249

12.83167,91,1250

12.83965,91,1251

12.85167,91,1252

12.85962,91,1253

12.87168,81,1254

12.87967,72,1255

12.89131,62,1256

12.90331,53,1257

12.9154,44,1258

12.92358,35,1259

12.93568,26,1260

12.94368,16,1261

12.95567,7,1262

12.96347,0,1263

12.97532,1,1264

12.98358,8,1265

12.99552,19,1266

13.00357,29,1267

13.01552,38,1268

13.02751,47,1269

13.03558,57,1270

13.04731,66,1271

13.05531,76,1272

13.06735,86,1273

13.07931,90,1274

13.09159,90,1275

13.09969,91,1276

13.11169,91,1277

13.11968,84,1278

13.13168,75,1279

13.13969,67,1280

13.15158,58,1281

13.15958,48,1282

13.1716,39,1283

