t,angle,iteration
0.288,6,1079
0.288,12,1080
0.288,18,1081
0.288,24,1082
0.288,30,1083
0.288,35,1084
0.288,41,1085
0.292,47,1086
0.292,53,1087
0.292,58,1088
0.292,64,1089
0.292,70,1090
0.292,76,1091
0.292,82,1092
0.292,87,1093
0.292,90,1094
0.292,91,1095
0.292,91,1096
0.292,91,1097
0.292,91,1098
0.292,91,1099
0.292,91,1100
0.29603,85,1101
0.29603,80,1102
0.29603,74,1103
0.29603,67,1104
0.29603,61,1105
0.29603,55,1106
0.29603,50,1107
0.29603,44,1108
0.29603,38,1109
0.29603,32,1110
0.29603,26,1111
0.29603,20,1112
0.29603,14,1113
0.3,8,1114
0.3,2,1115
0.3,1,1116
0.3,7,1117
0.3,13,1118
0.3,19,1119
0.3,24,1120
0.3,30,1121
0.3,36,1122
0.3,42,1123
0.3,48,1124
0.3,53,1125
0.3,59,1126
0.3,65,1127
0.3,71,1128
0.3,77,1129
0.30404,82,1130
0.30404,88,1131
0.30404,90,1132
0.30404,91,1133
0.30404,91,1134
0.30404,91,1135
0.30404,91,1136
0.30404,91,1137
0.30404,91,1138
0.30404,90,1139
0.30404,84,1140
0.30404,77,1141
0.30404,72,1142
0.30404,66,1143
0.30404,60,1144
0.30404,54,1145
0.30404,48,1146
0.30404,42,1147
0.30804,36,1148
0.30804,30,1149
0.30804,24,1150
0.30804,18,1151
0.30804,12,1152
0.30804,6,1153
0.30804,0,1154
0.30804,0,1155
0.30804,5,1156
0.30804,10,1157
0.30804,16,1158
0.30804,22,1159
0.30804,28,1160
0.30804,33,1161
0.30804,39,1162
0.30804,45,1163
0.30804,51,1164
0.31203,56,1165
0.31203,62,1166
0.31203,68,1167
0.31203,74,1168
0.31203,80,1169
0.31203,85,1170
0.31203,91,1171
0.31203,91,1172
0.31203,91,1173
0.31203,91,1174
0.31203,91,1175
0.31203,91,1176
0.31203,91,1177
0.31203,90,1178
0.31203,84,1179
0.31203,77,1180
0.316,71,1181
0.316,66,1182
0.316,60,1183
0.316,54,1184
0.316,48,1185
0.316,42,1186
0.316,36,1187
0.316,30,1188
0.316,24,1189
0.316,18,1190
0.316,12,1191
0.316,6,1192
0.316,0,1193
0.316,0,1194
0.316,5,1195
0.316,10,1196
0.316,16,1197
0.316,22,1198
0.316,28,1199
0.32,33,1200
0.32,39,1201
0.32,45,1202
0.32,51,1203
0.32,56,1204
0.32,62,1205
0.32,68,1206
0.32,74,1207
0.32,80,1208
0.32,85,1209
0.32,91,1210
0.32,91,1211
0.32,91,1212
0.32,91,1213
0.32,91,1214
0.32,91,1215
0.32,91,1216
0.324,87,1217
0.324,81,1218
0.324,75,1219
0.324,69,1220
0.324,63,1221
0.324,57,1222
0.324,52,1223
0.324,46,1224
0.324,40,1225
0.324,34,1226
0.324,28,1227
0.324,22,1228
0.324,16,1229
0.324,10,1230
0.324,4,1231
0.324,1,1232
0.324,1,1233
0.324,6,1234
0.32803,12,1235
0.32803,18,1236
0.32803,24,1237
0.32803,29,1238
0.32803,35,1239
0.32803,41,1240
0.32803,47,1241
0.32803,53,1242
0.32803,58,1243
0.32803,64,1244
0.32803,70,1245
0.32803,76,1246
0.32803,82,1247
