t,angle,iteration
7.89127,80,818
7.9037,89,820
7.91168,91,821
7.92365,91,822
7.93166,91,823
7.94359,88,824
7.95258,78,825
7.96475,69,827
7.97342,60,828
7.98569,51,829
7.99389,42,830
8.00556,33,831
8.01437,24,832
8.02657,15,833
8.03451,6,834
8.04667,1,835
8.0553,2,836
8.06752,12,837
8.07558,22,838
8.08809,30,839
8.09598,40,840
8.10817,50,841
8.11677,59,842
8.12892,68,843
8.13698,78,844
8.14938,87,845
8.15766,90,846
8.17002,91,848
8.17819,91,849
8.19002,90,850
8.19889,81,851
8.21098,71,852
8.21917,62,853
8.23037,52,855
8.23943,44,856
8.2519,35,857
8.25936,25,858
8.27202,16,859
8.28011,7,860
8.29239,0,862
8.30033,1,863
8.31264,8,864
8.32458,18,865
8.33355,28,866
8.34557,37,867
8.35351,46,868
8.36638,56,869
8.37465,65,870
8.38696,75,871
8.39516,84,872
8.40713,91,873
8.41574,90,874
8.42804,91,875
8.43602,91,876
8.44845,83,877
8.45673,74,878
8.46854,65,879
8.47652,56,880
8.48915,47,881
8.49782,38,882
8.50972,29,883
8.51723,20,884
8.53039,10,885
8.5386,1,886
8.55,0,887
8.55887,7,888
8.57137,15,890
8.57936,24,891
8.59165,34,892
8.59997,43,893
8.61199,52,894
8.62053,62,895
8.63197,72,896
8.64079,81,897
8.65337,91,898
8.66152,91,899
8.67347,90,900
8.6819,91,901
8.69472,85,902
8.7024,76,903
8.71429,67,904
8.72226,58,905
8.73521,49,906
8.74361,40,907
8.75499,31,908
8.76344,22,909
8.77617,13,910
8.78432,3,911
8.79669,1,912
8.8039,2,913
8.81738,13,914
8.82535,22,915
8.8374,31,916
8.84553,41,917
8.85812,50,918
8.86595,59,919
8.87846,69,920
8.88647,79,921
8.89896,88,923
8.90728,90,924
8.91926,91,925
8.92763,91,926
8.94012,88,927
8.95147,78,928
8.96049,69,929
8.97277,60,930
8.98098,51,931
8.99322,42,932
9.00057,32,933
9.01372,23,934
9.02173,15,935
9.03401,6,936
9.04213,1,937
9.05458,1,939
9.06267,11,940
9.0752,21,941
9.08283,30,942
9.09516,39,943
9.10382,49,944
9.11579,58,945
9.12369,68,946
9.13658,77,947
9.14444,87,948
9.15711,90,949
9.16425,91,950
9.17716,91,951
9.18568,91,952
9.19735,82,953
9.20537,72,954
9.21852,63,955
9.2263,53,956
9.23866,44,957
9.24718,36,958
9.25927,27,960
9.26768,17,961
9.27986,8,962
9.28799,0,963
9.30042,0,964
9.30861,8,965
9.3198,17,967
9.32877,27,968
9.34074,36,969
9.34874,45,970
9.36126,55,971
9.36924,65,972
9.38223,74,973
9.39055,83,974
9.4025,92,975
9.41094,90,976
9.42334,91,977
9.43067,91,978
9.44351,83,979
9.45209,74,980
9.46428,65,981
9.47249,56,982
9.48374,46,983
9.49276,37,984
9.50546,29,985
9.51329,19,986
9.52568,10,988
9.53388,1,989
9.54595,0,990
9.55431,8,991
9.56616,16,992
9.57417,26,993
9.58713,36,994
9.59465,45,995
9.6068,54,996
9.61585,64,997
9.62803,73,998
9.64036,83,999
9.64829,92,1000
9.6607,91,1001
9.66907,91,1002
9.68125,91,1003
9.68923,84,1004
9.70168,75,1005
9.70995,67,1006
9.72232,58,1007
9.73019,48,1008
9.74216,39,1010
9.75014,30,1011
9.7631,21,1012
9.77108,12,1013
9.78305,2,1014
9.79103,1,1015
9.80399,6,1016
9.81197,15,1017
9.82394,24,1018
9.83192,34,1019
9.84488,43,1020
9.85286,52,1021
9.86483,62,1022
9.87281,72,1023
9.88575,81,1024
9.89416,90,1025
9.90621,91,1026
9.9146,91,1027
9.9267,91,1028
9.93525,88,1029
9.94754,78,1030
9.95556,69,1031
9.96785,60,1032
9.97622,51,1033
9.98841,42,1034
9.99604,33,1035
10.00897,23,1036
10.01723,15,1037
10.02948,6,1038
10.03762,1,1039
10.04996,1,1040
10.05838,11,1041
10.07046,21,1042
10.07856,30,1043
10.0907,39,1044
10.09912,49,1045
10.11136,58,1046
10.11886,68,1047
10.13178,78,1049
10.14018,87,1050
10.15239,90,1051
10.16086,91,1052
10.17283,91,1053
10.18012,91,1054
10.19327,82,1056
10.20147,73,1057
10.2135,63,1058
10.22188,54,1059
10.23431,45,1060
10.24595,36,1061
10.25419,27,1062
10.26673,17,1063
10.27522,8,1064
10.28748,0,1065
10.29564,0,1066
10.30372,9,1067
10.31525,19,1068
10.32791,28,1069
10.33593,37,1070
10.34786,47,1071
10.35684,57,1072
10.36903,66,1073
10.37752,75,1074
10.38941,85,1075
10.39738,91,1076
10.41038,90,1077
10.41861,91,1078
10.43038,91,1079
10.43894,82,1080
10.4513,73,1081
10.45877,64,1082
10.47127,54,1083
10.48,45,1084
10.49233,36,1085
10.49957,28,1086
10.51197,18,1087
10.52092,9,1088
10.53325,0,1089
10.54144,0,1090
10.55333,8,1092
10.56126,16,1093
10.57424,25,1094
10.58154,35,1095
10.59393,44,1096
10.6021,54,1097
10.6147,64,1099
10.62337,73,1100
10.63503,82,1101
10.64325,92,1102
10.65617,91,1103
10.66726,90,1104
10.67656,91,1105
10.68479,86,1106
10.69704,76,1107
10.70537,67,1108
10.717,59,1109
10.72554,50,1110
10.73809,40,1111
10.74535,31,1112
10.75838,22,1114
10.76676,13,1115
10.77862,4,1116
10.78676,1,1117
10.79914,3,1118
10.80733,14,1119
10.81993,23,1121
10.8278,31,1122
10.84016,41,1123
10.84863,51,1124
10.86021,60,1125
10.86912,70,1126
10.88064,79,1128
10.88864,88,1129
10.90185,91,1130
10.90995,91,1131
10.92165,91,1132
10.93463,91,1133
10.9428,81,1134
10.95511,72,1135
10.96345,62,1136
10.97563,53,1137
10.98366,44,1138
10.99561,36,1139
11.00461,26,1140
11.01658,17,1141
11.02473,8,1142
11.03619,0,1144
11.04418,1,1145
11.05749,8,1146
11.06567,18,1147
11.07798,28,1148
11.08544,37,1149
11.09832,46,1150
11.10669,56,1151
11.11845,66,1152
11.12704,75,1153
11.13946,84,1154
11.14735,91,1155
11.15945,90,1157
11.16816,91,1158
11.18039,91,1159
11.18861,83,1160
11.20114,75,1161
11.20912,66,1162
11.22128,56,1164
11.22954,47,1165
11.24163,38,1166
11.24991,29,1167
11.26189,20,1168
11.26989,10,1169
